pr_id,issue_id,pr_title,issue_title,similarity,label
6746,6647,feat:add chunked parameter for request method,wrong ca certificates used in requests.session.send,0.05,0
6746,6835,feat:add chunked parameter for request method,why requests.session doesn't send stored cookie?,0.04878048780487805,0
6746,7048,feat:add chunked parameter for request method,"cloudflare blocks my api bot, but not when i use",0.047619047619047616,0
6398,6794,"title: add ""setting up a local development environment"" to readme",requests changes the url on get,0.20618556701030927,1
6398,2766,"title: add ""setting up a local development environment"" to readme",document threading contract for session class,0.1743119266055046,1
6398,6815,"title: add ""setting up a local development environment"" to readme",handle permissionerror when importing adapter.py,0.16494845360824742,1
6398,6809,"title: add ""setting up a local development environment"" to readme",retry hangs indefinitely for 503 status code,0.15463917525773196,0
6398,6730,"title: add ""setting up a local development environment"" to readme",certificate loading regression with httpadapters in 2.32.3,0.15463917525773196,0
6398,7079,"title: add ""setting up a local development environment"" to readme",feature request: add built-in logger hooks for all http requests and responses,0.14432989690721648,0
6398,6542,"title: add ""setting up a local development environment"" to readme",cookies with are not sent for via unencrypted,0.14432989690721648,0
6398,6833,"title: add ""setting up a local development environment"" to readme",lack of respect for questions and support requests,0.14375,0
6398,7045,"title: add ""setting up a local development environment"" to readme",about connection release when maintaining sessions,0.13432835820895522,0
6398,7055,"title: add ""setting up a local development environment"" to readme","could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.13402061855670103,0
6973,7031,bump github/codeql-action from 3.28.5 to 3.29.0,"ai bug analysis: readtimeout exception httpsconnectionpool host='domain.com', po",0.14484679665738162,1
6973,6833,bump github/codeql-action from 3.28.5 to 3.29.0,lack of respect for questions and support requests,0.1258741258741259,1
6973,7045,bump github/codeql-action from 3.28.5 to 3.29.0,about connection release when maintaining sessions,0.0979020979020979,0
6973,6794,bump github/codeql-action from 3.28.5 to 3.29.0,requests changes the url on get,0.0979020979020979,0
6973,6730,bump github/codeql-action from 3.28.5 to 3.29.0,certificate loading regression with httpadapters in 2.32.3,0.0944055944055944,0
6973,7047,bump github/codeql-action from 3.28.5 to 3.29.0,add response status code to httperror exception,0.09090909090909091,0
6973,2766,bump github/codeql-action from 3.28.5 to 3.29.0,document threading contract for session class,0.08741258741258741,0
6973,6809,bump github/codeql-action from 3.28.5 to 3.29.0,retry hangs indefinitely for 503 status code,0.08741258741258741,0
6973,6542,bump github/codeql-action from 3.28.5 to 3.29.0,cookies with are not sent for via unencrypted,0.08741258741258741,0
6973,6815,bump github/codeql-action from 3.28.5 to 3.29.0,handle permissionerror when importing adapter.py,0.08391608391608392,0
6971,7055,removes simplejson,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.15151515151515152,1
6971,6699,removes simplejson,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.10810810810810811,1
6971,7028,removes simplejson,tor request,0.1,0
6971,7018,removes simplejson,remove unused argument from urllib3 request context,0.0851063829787234,0
6971,7048,removes simplejson,"cloudflare blocks my api bot, but not when i use",0.08333333333333333,0
6971,6647,removes simplejson,wrong ca certificates used in requests.session.send,0.08333333333333333,0
6971,6800,removes simplejson,attributeerror: 'request' object has no attribute 'authorize',0.08333333333333333,0
6971,6804,removes simplejson,xml gets shortened when submitting a post request,0.07936507936507936,0
6971,7001,removes simplejson,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.078125,0
6971,7024,removes simplejson,about request.session,0.07547169811320754,0
6972,7001,drop python 3.8,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.046875,0
6972,6800,drop python 3.8,attributeerror: 'request' object has no attribute 'authorize',0.041666666666666664,0
6972,6775,drop python 3.8,with setuptools 72.0.0 requests can no longer be installed from git,0.03278688524590164,0
6972,7055,drop python 3.8,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.030303030303030304,0
6972,6699,drop python 3.8,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.02702702702702703,0
6972,7022,drop python 3.8,create db.py,0.023255813953488372,0
6972,6815,drop python 3.8,handle permissionerror when importing adapter.py,0.021739130434782608,0
6972,6794,drop python 3.8,requests changes the url on get,0.020618556701030927,0
6972,6833,drop python 3.8,lack of respect for questions and support requests,0.01875,0
6972,6647,drop python 3.8,wrong ca certificates used in requests.session.send,0.016666666666666666,0
6970,6699,removes py2 code,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.10810810810810811,1
6970,7018,removes py2 code,remove unused argument from urllib3 request context,0.10638297872340426,1
6970,6804,removes py2 code,xml gets shortened when submitting a post request,0.09523809523809523,0
6970,7039,removes py2 code,type hint needed,0.09523809523809523,0
6970,7055,removes py2 code,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.09090909090909091,0
6970,7024,removes py2 code,about request.session,0.07547169811320754,0
6970,6835,removes py2 code,why requests.session doesn't send stored cookie?,0.07317073170731707,0
6970,7048,removes py2 code,"cloudflare blocks my api bot, but not when i use",0.07142857142857142,0
6970,6647,removes py2 code,wrong ca certificates used in requests.session.send,0.06666666666666667,0
6970,6815,removes py2 code,handle permissionerror when importing adapter.py,0.06521739130434782,0
6907,7018,wrapped preloaded ssl context with function to speed up package import,remove unused argument from urllib3 request context,0.06382978723404255,0
6907,6800,wrapped preloaded ssl context with function to speed up package import,attributeerror: 'request' object has no attribute 'authorize',0.0625,0
6907,7006,wrapped preloaded ssl context with function to speed up package import,modulenotfounderror,0.0625,0
6907,7001,wrapped preloaded ssl context with function to speed up package import,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.0625,0
6907,6823,wrapped preloaded ssl context with function to speed up package import,chunked put using a generator function...,0.056818181818181816,0
6907,6730,wrapped preloaded ssl context with function to speed up package import,certificate loading regression with httpadapters in 2.32.3,0.052083333333333336,0
6907,6794,wrapped preloaded ssl context with function to speed up package import,requests changes the url on get,0.05154639175257732,0
6907,6647,wrapped preloaded ssl context with function to speed up package import,wrong ca certificates used in requests.session.send,0.05,0
6907,6775,wrapped preloaded ssl context with function to speed up package import,with setuptools 72.0.0 requests can no longer be installed from git,0.04918032786885246,0
6907,6542,wrapped preloaded ssl context with function to speed up package import,cookies with are not sent for via unencrypted,0.04878048780487805,0
6785,6751,update conf.py to fix roman year,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.14285714285714285,1
6785,7018,update conf.py to fix roman year,remove unused argument from urllib3 request context,0.1276595744680851,1
6785,6699,update conf.py to fix roman year,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.10810810810810811,1
6785,6647,update conf.py to fix roman year,wrong ca certificates used in requests.session.send,0.08333333333333333,0
6785,6954,update conf.py to fix roman year,class headerdict rest requests.packages.urllib3. collections.httpheaderdict : at,0.08333333333333333,0
6785,6804,update conf.py to fix roman year,xml gets shortened when submitting a post request,0.07936507936507936,0
6785,7039,update conf.py to fix roman year,type hint needed,0.07407407407407407,0
6785,7028,update conf.py to fix roman year,tor request,0.07407407407407407,0
6785,7079,update conf.py to fix roman year,feature request: add built-in logger hooks for all http requests and responses,0.07352941176470588,0
6785,2766,update conf.py to fix roman year,document threading contract for session class,0.07339449541284404,0
6791,7018,do not load ssl context during import,remove unused argument from urllib3 request context,0.14893617021276595,1
6791,6751,do not load ssl context during import,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.14285714285714285,1
6791,7006,do not load ssl context during import,modulenotfounderror,0.14285714285714285,1
6791,6807,do not load ssl context during import,what is the point of this line?,0.125,0
6791,7028,do not load ssl context during import,tor request,0.125,0
6791,7055,do not load ssl context during import,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.12121212121212122,0
6791,6794,do not load ssl context during import,requests changes the url on get,0.10309278350515463,0
6791,6823,do not load ssl context during import,chunked put using a generator function...,0.10227272727272728,0
6791,6954,do not load ssl context during import,class headerdict rest requests.packages.urllib3. collections.httpheaderdict : at,0.09722222222222222,0
6791,2766,do not load ssl context during import,document threading contract for session class,0.09174311926605505,0
6750,7055,catch filenotfounderror if there aren't any certificates,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.06060606060606061,0
6750,7024,catch filenotfounderror if there aren't any certificates,about request.session,0.03773584905660377,0
6750,6647,catch filenotfounderror if there aren't any certificates,wrong ca certificates used in requests.session.send,0.03333333333333333,0
6750,6699,catch filenotfounderror if there aren't any certificates,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.02702702702702703,0
6750,6542,catch filenotfounderror if there aren't any certificates,cookies with are not sent for via unencrypted,0.024390243902439025,0
6750,7048,catch filenotfounderror if there aren't any certificates,"cloudflare blocks my api bot, but not when i use",0.023809523809523808,0
6750,7045,catch filenotfounderror if there aren't any certificates,about connection release when maintaining sessions,0.022388059701492536,0
6750,7018,catch filenotfounderror if there aren't any certificates,remove unused argument from urllib3 request context,0.02127659574468085,0
6750,6800,catch filenotfounderror if there aren't any certificates,attributeerror: 'request' object has no attribute 'authorize',0.020833333333333332,0
6750,7001,catch filenotfounderror if there aren't any certificates,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.015625,0
6731,6833,address certificate loading regression,lack of respect for questions and support requests,0.20496894409937888,1
6731,6730,address certificate loading regression,certificate loading regression with httpadapters in 2.32.3,0.16770186335403728,1
6731,7045,address certificate loading regression,about connection release when maintaining sessions,0.16149068322981366,1
6731,2766,address certificate loading regression,document threading contract for session class,0.15527950310559005,0
6731,7048,address certificate loading regression,"cloudflare blocks my api bot, but not when i use",0.15527950310559005,0
6731,6794,address certificate loading regression,requests changes the url on get,0.14906832298136646,0
6731,7047,address certificate loading regression,add response status code to httperror exception,0.13664596273291926,0
6731,7018,address certificate loading regression,remove unused argument from urllib3 request context,0.13043478260869565,0
6731,7031,address certificate loading regression,"ai bug analysis: readtimeout exception httpsconnectionpool host='domain.com', po",0.12813370473537605,0
6731,7029,address certificate loading regression,"one request fails, but others don't; it also succeeds in terminal",0.12422360248447205,0
6718,6751,grammar fixes,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.14285714285714285,1
6718,6807,grammar fixes,what is the point of this line?,0.13043478260869565,1
6718,7028,grammar fixes,tor request,0.13043478260869565,1
6718,7018,grammar fixes,remove unused argument from urllib3 request context,0.1276595744680851,0
6718,7001,grammar fixes,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.09375,0
6718,6800,grammar fixes,attributeerror: 'request' object has no attribute 'authorize',0.08333333333333333,0
6718,6775,grammar fixes,with setuptools 72.0.0 requests can no longer be installed from git,0.08196721311475409,0
6718,6809,grammar fixes,retry hangs indefinitely for 503 status code,0.08139534883720931,0
6718,6699,grammar fixes,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.08108108108108109,0
6718,6804,grammar fixes,xml gets shortened when submitting a post request,0.07936507936507936,0
6739,7001,update setup.py in order to fix cve-2023-37920,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.15625,1
6739,7018,update setup.py in order to fix cve-2023-37920,remove unused argument from urllib3 request context,0.14893617021276595,1
6739,6775,update setup.py in order to fix cve-2023-37920,with setuptools 72.0.0 requests can no longer be installed from git,0.14754098360655737,1
6739,7024,update setup.py in order to fix cve-2023-37920,about request.session,0.1320754716981132,0
6739,6751,update setup.py in order to fix cve-2023-37920,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.1276595744680851,0
6739,6699,update setup.py in order to fix cve-2023-37920,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.1276595744680851,0
6739,6804,update setup.py in order to fix cve-2023-37920,xml gets shortened when submitting a post request,0.1111111111111111,0
6739,6647,update setup.py in order to fix cve-2023-37920,wrong ca certificates used in requests.session.send,0.1,0
6739,6542,update setup.py in order to fix cve-2023-37920,cookies with are not sent for via unencrypted,0.0975609756097561,0
6739,6730,update setup.py in order to fix cve-2023-37920,certificate loading regression with httpadapters in 2.32.3,0.09375,0
6494,6807,update certifi version to address critical cve,what is the point of this line?,0.1,0
6494,7039,update certifi version to address critical cve,type hint needed,0.07142857142857142,0
6494,6751,update certifi version to address critical cve,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.05714285714285714,0
6494,6699,update certifi version to address critical cve,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.05405405405405406,0
6494,7028,update certifi version to address critical cve,tor request,0.05,0
6494,6775,update certifi version to address critical cve,with setuptools 72.0.0 requests can no longer be installed from git,0.04918032786885246,0
6494,6804,update certifi version to address critical cve,xml gets shortened when submitting a post request,0.047619047619047616,0
6494,7001,update certifi version to address critical cve,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.046875,0
6494,7018,update certifi version to address critical cve,remove unused argument from urllib3 request context,0.0425531914893617,0
6494,7024,update certifi version to address critical cve,about request.session,0.03773584905660377,0
6773,6775,clarify error description in cloning instructions,with setuptools 72.0.0 requests can no longer be installed from git,0.14754098360655737,1
6773,6804,clarify error description in cloning instructions,xml gets shortened when submitting a post request,0.14285714285714285,1
6773,6809,clarify error description in cloning instructions,retry hangs indefinitely for 503 status code,0.13953488372093023,1
6773,6647,clarify error description in cloning instructions,wrong ca certificates used in requests.session.send,0.13114754098360656,0
6773,6699,clarify error description in cloning instructions,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.13114754098360656,0
6773,7018,clarify error description in cloning instructions,remove unused argument from urllib3 request context,0.13114754098360656,0
6773,6730,clarify error description in cloning instructions,certificate loading regression with httpadapters in 2.32.3,0.125,0
6773,7001,clarify error description in cloning instructions,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.125,0
6773,6800,clarify error description in cloning instructions,attributeerror: 'request' object has no attribute 'authorize',0.11475409836065574,0
6773,7024,clarify error description in cloning instructions,about request.session,0.11475409836065574,0
6866,6730,adding host details in proxy headers,certificate loading regression with httpadapters in 2.32.3,0.1875,1
6866,6809,adding host details in proxy headers,retry hangs indefinitely for 503 status code,0.18604651162790697,1
6866,6542,adding host details in proxy headers,cookies with are not sent for via unencrypted,0.1744186046511628,1
6866,6815,adding host details in proxy headers,handle permissionerror when importing adapter.py,0.17391304347826086,0
6866,6794,adding host details in proxy headers,requests changes the url on get,0.16494845360824742,0
6866,7045,adding host details in proxy headers,about connection release when maintaining sessions,0.16417910447761194,0
6866,7048,adding host details in proxy headers,"cloudflare blocks my api bot, but not when i use",0.16279069767441862,0
6866,7079,adding host details in proxy headers,feature request: add built-in logger hooks for all http requests and responses,0.13953488372093023,0
6866,6647,adding host details in proxy headers,wrong ca certificates used in requests.session.send,0.13953488372093023,0
6866,7018,adding host details in proxy headers,remove unused argument from urllib3 request context,0.13953488372093023,0
6913,7022,minor quirk: more straightforward iter impl. for caseinsensitivedict,create db.py,0.13333333333333333,1
6913,6730,minor quirk: more straightforward iter impl. for caseinsensitivedict,certificate loading regression with httpadapters in 2.32.3,0.125,1
6913,6542,minor quirk: more straightforward iter impl. for caseinsensitivedict,cookies with are not sent for via unencrypted,0.12195121951219512,1
6913,7048,minor quirk: more straightforward iter impl. for caseinsensitivedict,"cloudflare blocks my api bot, but not when i use",0.11904761904761904,0
6913,7018,minor quirk: more straightforward iter impl. for caseinsensitivedict,remove unused argument from urllib3 request context,0.10638297872340426,0
6913,6809,minor quirk: more straightforward iter impl. for caseinsensitivedict,retry hangs indefinitely for 503 status code,0.10465116279069768,0
6913,6800,minor quirk: more straightforward iter impl. for caseinsensitivedict,attributeerror: 'request' object has no attribute 'authorize',0.10416666666666667,0
6913,6794,minor quirk: more straightforward iter impl. for caseinsensitivedict,requests changes the url on get,0.10309278350515463,0
6913,6823,minor quirk: more straightforward iter impl. for caseinsensitivedict,chunked put using a generator function...,0.09090909090909091,0
6913,6835,minor quirk: more straightforward iter impl. for caseinsensitivedict,why requests.session doesn't send stored cookie?,0.08888888888888889,0
6806,6807,fix typo in documentation for verify,what is the point of this line?,0.1111111111111111,1
6806,7027,fix typo in documentation for verify,@ziavai777,0.1111111111111111,1
6806,7039,fix typo in documentation for verify,type hint needed,0.07142857142857142,0
6806,6751,fix typo in documentation for verify,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.05714285714285714,0
6806,6699,fix typo in documentation for verify,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.05405405405405406,0
6806,7028,fix typo in documentation for verify,tor request,0.05,0
6806,6804,fix typo in documentation for verify,xml gets shortened when submitting a post request,0.047619047619047616,0
6806,7001,fix typo in documentation for verify,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.046875,0
6806,6809,fix typo in documentation for verify,retry hangs indefinitely for 503 status code,0.046511627906976744,0
6806,2766,fix typo in documentation for verify,document threading contract for session class,0.045871559633027525,0
6968,6751,add trusted publishing release workflow,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.17142857142857143,1
6968,7018,add trusted publishing release workflow,remove unused argument from urllib3 request context,0.1276595744680851,1
6968,6800,add trusted publishing release workflow,attributeerror: 'request' object has no attribute 'authorize',0.10416666666666667,1
6968,6775,add trusted publishing release workflow,with setuptools 72.0.0 requests can no longer be installed from git,0.09836065573770492,0
6968,7028,add trusted publishing release workflow,tor request,0.09375,0
6968,7006,add trusted publishing release workflow,modulenotfounderror,0.09375,0
6968,7055,add trusted publishing release workflow,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.09090909090909091,0
6968,7048,add trusted publishing release workflow,"cloudflare blocks my api bot, but not when i use",0.08333333333333333,0
6968,6794,add trusted publishing release workflow,requests changes the url on get,0.08247422680412371,0
6968,6699,add trusted publishing release workflow,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.08108108108108109,0
6853,7047,speed up function init by 11% in src/requests/status codes.py,add response status code to httperror exception,0.1676300578034682,1
6853,7045,speed up function init by 11% in src/requests/status codes.py,about connection release when maintaining sessions,0.15028901734104047,1
6853,6833,speed up function init by 11% in src/requests/status codes.py,lack of respect for questions and support requests,0.1329479768786127,1
6853,6794,speed up function init by 11% in src/requests/status codes.py,requests changes the url on get,0.12716763005780346,0
6853,7031,speed up function init by 11% in src/requests/status codes.py,"ai bug analysis: readtimeout exception httpsconnectionpool host='domain.com', po",0.12534818941504178,0
6853,2766,speed up function init by 11% in src/requests/status codes.py,document threading contract for session class,0.11560693641618497,0
6853,6809,speed up function init by 11% in src/requests/status codes.py,retry hangs indefinitely for 503 status code,0.10404624277456648,0
6853,6542,speed up function init by 11% in src/requests/status codes.py,cookies with are not sent for via unencrypted,0.09826589595375723,0
6853,7018,speed up function init by 11% in src/requests/status codes.py,remove unused argument from urllib3 request context,0.09826589595375723,0
6853,7001,speed up function init by 11% in src/requests/status codes.py,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.09826589595375723,0
